claim_amount_chf,days_since_policy_start,prior_claims_count,documentation_completeness_score,canton_risk_index,is_high_risk
732.64,64,0,0.673591080331653,0.03556795421892667,0
1023.73,2770,3,0.4299385609943837,0.4911757657342978,1
929.1,3049,0,0.5429430117492337,0.4271585769686582,0
601.43,1255,0,0.9068069909905474,0.746478031646085,0
370.96,1646,0,0.6501644659111777,0.2658692094884929,0
7597.45,1330,1,0.7425821832794519,0.23371143188602184,0
404.58,428,0,0.7898040894031276,0.31983227059134256,0
319.75,3631,0,0.8382696677308314,0.48054359060965357,0
1072.14,83,0,0.9345557331443471,0.2098773989437428,0
877.47,2028,2,0.46674346766387836,0.6842070135584446,1
141.84,55,0,0.7400331534372135,0.3316112603307205,0
2286.89,2516,0,0.8635708429744382,0.42152720654985454,0
599.67,3288,0,0.6381399088028937,0.5575934270864206,0
195.97,2348,2,0.8574837965082531,0.3768753343162067,0
2459.37,2212,1,0.92520635904389,0.7012270688647932,0
1323.78,3022,0,0.8624646950198492,0.6561951981172588,0
165.51,3555,1,0.8649371423887127,0.7568348854931525,1
4698.04,3145,0,0.7054384543264451,0.5230045777824729,0
1372.9,845,2,0.6275441193300535,0.3674218545507728,0
657.72,2056,1,0.40940207314019667,0.20112771105284377,0
3824.72,2988,1,0.6517859518256034,0.436886112565931,0
792.53,1075,1,0.615597471232801,0.8730146783529794,0
644.91,2464,2,0.7359237024312016,0.12102609881243853,0
321.72,84,1,0.7412753353090827,0.21540175606290934,0
1261.47,3202,1,0.5641060979612004,0.6652458086548234,1
1123.57,2242,0,0.9532291052880199,0.574951696501963,0
675.97,2712,1,0.4034695509333868,0.9161855261615514,1
278.95,3013,0,0.565776640968424,0.02903327145540313,0
767.33,799,0,0.47377302559542034,0.8785162863972618,0
615.98,1645,0,0.8906313532720258,0.7254899192277945,0
153.42,3134,0,0.7882456551389301,0.7755166871290418,1
131.76,602,1,0.8017894206597067,0.3786670792635153,0
1238.52,3002,0,0.9501297314251763,0.3073252235155529,0
38.01,1052,0,0.7058205501434746,0.014377833984408839,0
833.76,2101,1,0.8665837220955933,0.7874051644805554,0
393.12,1861,1,0.8504513014914813,0.1615532153864534,0
2804.75,2506,0,0.674962615902414,0.22612917493944718,0
386.52,3054,1,0.85959291429355,0.27656144744680533,0
1373.93,1274,0,0.8616573964121574,0.8696743240191283,0
429.83,627,0,0.7977946739549996,0.28790039715512217,0
753.8,1543,1,0.6625520110184179,0.42568323338090797,0
1495.96,2234,1,0.5384039750742179,0.7473445232523489,1
399.89,2739,0,0.8216088120926749,0.8922710007733372,1
1990.64,2750,2,0.656685747629817,0.7911825270571453,1
222.95,1241,1,0.9657091173957983,0.5354138668561839,0
919.7,3416,0,0.6575336607634243,0.0021791983273001803,0
1835.19,304,1,0.786970286231772,0.15784227968384978,1
1374.77,426,0,0.8555324343596343,0.2536027692075433,0
5475.78,91,2,0.7310250568843121,0.4137655539955445,1
287.21,3381,0,0.6103412307465897,0.3621896146249419,0
145.9,658,0,0.8399346549417788,0.5144063432090471,0
222.79,2195,0,0.7552401849339869,0.4120275276349534,0
1375.38,2967,1,0.82875154612556,0.7260667042259646,0
1150.23,2798,1,0.6306120196784633,0.05223070860931511,0
744.33,3463,2,0.5498682632946119,0.9947281758729101,1
193.4,197,2,0.5018604630011942,0.8430588525372795,0
1546.2,1486,2,0.7105256591855481,0.33496666723848245,1
172.92,1847,0,0.9451709003661152,0.39680210827191853,0
2379.97,2541,1,0.7676437529253846,0.9637067093535552,0
15416.32,2272,0,0.603831541114718,0.9358042932210331,1
995.35,2044,0,0.5325191278902738,0.3931735655414771,1
1263.22,1120,0,0.5751698539393377,0.059615828773594504,0
386.78,389,0,0.7048147842700145,0.9879663667676609,0
90.81,1576,0,0.7146763219660671,0.6537533802963228,0
342.75,948,1,0.7877983072947232,0.6930018104323753,1
199.9,2023,0,0.44279075805491286,0.274595461081651,0
135.41,2909,2,0.6932717291791554,0.8187044697438044,0
4423.1,2017,0,0.34879087834853867,0.5574818763578235,0
897.98,2128,1,0.5678914175336947,0.4702423338220346,0
1009.95,153,1,0.6188876830104519,0.7412019909396749,1
473.46,2353,1,0.5657761219848929,0.3718994758719565,0
549.96,1604,1,0.8522176336997718,0.4294048178686334,1
1921.78,452,1,0.6027431907971686,0.6523268280074226,0
641.9,781,1,0.7974075650671745,0.6395864201274628,0
1192.45,2849,0,0.41209218965901023,0.9711859670139776,0
536.14,3346,0,0.7138825922897182,0.5628513092678523,0
456.52,1853,1,0.7009933370106441,0.32098544928638073,0
141.51,3564,0,0.5008773665325369,0.28743887746973573,0
75.53,657,0,0.9089471876645264,0.5340190064036873,0
498.84,1094,1,0.6722509171416359,0.11955894180325266,0
707.79,3394,0,0.6870039850632111,0.5880989082420489,0
161.62,640,0,0.7079409290472292,0.39025494078240774,0
640.39,2407,0,0.7401607071157873,0.3519970785172897,0
705.66,801,2,0.48448329359767367,0.1924773540107777,1
62.08,1209,0,0.51329237171296,0.49541336243506595,0
243.07,1744,1,0.8068217221490563,0.037632941221180105,0
1041.06,1314,1,0.6543629470623318,0.6071839258499193,0
1018.17,3192,0,0.9894009282723925,0.28554908427731285,0
186.97,3550,1,0.95117259337139,0.905070026622371,0
791.79,1825,1,0.7233743432776228,0.5263618948151989,0
2048.06,1917,0,0.764848194468226,0.7805872370179019,0
1563.65,203,0,0.929967146621853,0.8511888625106322,0
598.95,855,2,0.8168807883261104,0.8789831818210401,1
397.51,146,0,0.7235887030638144,0.8706309899409386,0
332.86,3126,1,0.5876652176545054,0.2254687363816843,0
1112.76,830,1,0.8639157113229028,0.30331555067844085,0
824.37,1243,0,0.3547858704531991,0.7079381118989374,0
1329.22,3076,1,0.7150396188916845,0.5376183874888641,1
768.98,2603,0,0.9588924364849318,0.6093322878257499,0
1637.03,2268,1,0.6398424684646474,0.6777293149887107,0
738.08,141,1,0.9369034012289544,0.11425261497651196,0
1576.81,2055,1,0.9132157824296653,0.16830643924777455,0
1733.51,2047,0,0.6579738199590809,0.6378362250496765,0
274.52,1164,0,0.7235768095050037,0.6253713198638655,0
91.02,2719,0,0.5106832505994974,0.817431613228366,0
3633.1,3392,0,0.7429257317055625,0.6937818392545928,0
882.12,946,1,0.9402404741468017,0.2076766374135396,0
100.89,1209,1,0.8264268890519214,0.07007236702124242,0
303.32,1177,0,0.7087878184118412,0.3910247725815206,0
1554.74,3047,0,0.7289747091371429,0.37127234786744634,0
489.0,284,0,0.4907110196589042,0.767416034692171,1
378.7,3270,0,0.8138195014217011,0.6714833576228252,0
3105.62,2829,2,0.7843584894880941,0.8722024580999953,0
210.18,1764,0,0.8435476167541935,0.504261779426816,0
276.45,2130,0,0.5728739502318511,0.288699079009644,0
839.26,3264,0,0.49438153333986967,0.5042503745494304,0
1021.98,2810,1,0.5987078986387314,0.21550201255740853,0
1148.23,1011,0,0.5882047070162628,0.06053060753336903,0
1812.32,184,1,0.35762092280747787,0.4996830512261162,1
827.52,2403,0,0.6581382908021228,0.4136051140688345,0
1139.47,533,1,0.5594337259410975,0.032229053315675604,0
500.13,321,0,0.9341023884995443,0.7212737470356657,0
712.63,3585,0,0.5114261597588817,0.6443511240458693,0
748.66,1730,0,0.73078993192092,0.07380217033062664,0
842.7,2375,1,0.8670824373306818,0.7100235765609922,0
1555.88,794,1,0.6292671077369546,0.08282229535556163,0
1224.96,372,2,0.4993634367893858,0.5176566330502248,1
698.29,230,2,0.8558296474274295,0.6222468596171504,1
273.13,1294,0,0.8175267417108087,0.49898554954696817,0
716.54,14,1,0.5499435533429968,0.7474058621288985,1
644.95,1533,2,0.4472175621989088,0.3855666219401892,0
822.62,1186,2,0.5199469999331067,0.2129555707712557,0
7533.97,1923,0,0.6714894611207679,0.4864079820317906,1
373.85,2152,0,0.810735669691038,0.3422369352338268,0
1058.4,1126,0,0.5454103911334591,0.15127635000438033,0
2154.49,1662,0,0.9701001341016126,0.47108344815479086,0
740.85,285,1,0.743840345855108,0.20143040248352728,0
8704.8,1102,1,0.5906017029204145,0.4702962013596228,1
438.85,3570,1,0.635335592649553,0.5925280219913311,0
950.03,3617,1,0.7150131924935504,0.7821976089329901,1
276.25,1773,1,0.6465508698983687,0.853165984471973,1
451.84,3429,1,0.2871168580309369,0.6681633079424325,0
874.65,1830,1,0.6011995879384723,0.8935421949955323,1
1687.38,459,0,0.5536018480669499,0.5577891901639889,0
944.83,3167,1,0.7796022043300189,0.7104322564182695,1
2657.2,1515,2,0.614326541645362,0.7703626061825952,1
599.17,2235,0,0.5432945314087583,0.8248459411890504,1
461.56,2368,0,0.5875645856140722,0.751851449945792,0
13021.85,1125,2,0.5024279413645872,0.9024141259300322,1
1026.24,2677,0,0.8294475782527669,0.47285482260090217,0
301.44,1830,0,0.5656280032555903,0.9534821098344043,1
309.92,1337,1,0.5532183947327874,0.400286595230113,0
235.82,1088,0,0.8680137436810855,0.07019044822247211,0
1863.53,2724,1,0.722411978339123,0.1821154888779204,0
445.49,910,0,0.7521766727015385,0.5582658907532817,0
765.17,454,2,0.8022381596436992,0.014587907740918338,0
620.26,3218,1,0.31656170527178285,0.15739414761331982,0
1487.19,1211,1,0.9123274166176818,0.37407734895918876,0
262.06,2340,1,0.9015539400153294,0.6242971135048265,0
203.75,2615,2,0.8636745648773552,0.16555012090986798,0
851.27,3060,0,0.7198994232808597,0.5748641949517314,0
1288.27,2284,1,0.6375294596218912,0.6631456343985239,0
958.9,2584,1,0.8504919818433889,0.763659431574151,0
273.04,3055,0,0.7767470647937037,0.6604787573218867,0
1401.41,3443,0,0.6680579796565769,0.2500827703381948,0
293.46,171,1,0.8431447551481529,0.9973602052289807,1
374.77,2713,1,0.6680018086830317,0.8882486781443408,0
235.49,637,0,0.6891446759817819,0.37351896195257095,0
2782.97,3253,0,0.9398231419495732,0.029189661908075593,0
1335.1,177,0,0.7960929177994659,0.5287082247908043,0
1294.0,901,1,0.5520567054176599,0.8651896809179466,1
2622.63,702,1,0.5059574036439164,0.8219432654437243,1
14675.2,2202,0,0.8619826958604264,0.8975570387290319,1
101.48,16,0,0.5393058176940014,0.9695162570585896,1
295.24,63,1,0.8842534801622709,0.7130281410650974,0
337.72,1840,1,0.6566059676819179,0.1623975419794521,0
260.89,3546,1,0.3868226766320953,0.03641313734353424,1
203.3,1928,1,0.783908443271248,0.15140728213113586,0
478.37,1628,1,0.7481238020869365,0.20109987537543916,1
174.47,2401,1,0.6959477051525071,0.06139029930468387,0
961.55,2014,1,0.8648039230730298,0.4534517248753346,0
704.06,1405,1,0.32084983606153417,0.783877713265911,1
1129.05,2148,0,0.8028045563270517,0.00425179540407683,0
1162.7,12,1,0.8085542273227967,0.8036263173494688,1
1291.17,893,0,0.7520891266794486,0.9253073380308706,0
441.09,2460,3,0.7430275726582274,0.15198595701587314,1
6858.59,1247,0,0.6556685672709269,0.021346158594311326,0
860.81,199,1,0.5278233071919661,0.47936494373462646,1
85.74,455,1,0.5025146142280418,0.8685302105770626,0
220.83,3161,2,0.864539053958562,0.7368314216096084,0
98.05,1203,0,0.6254650803803015,0.034699091891014056,0
677.95,83,0,0.5166940298515119,0.6732644146387168,0
581.73,2660,0,0.3893924486100536,0.8177449244532663,0
397.32,1936,1,0.5494418718461603,0.2710496485738427,0
6075.49,1648,0,0.5731751050034674,0.6534133522769922,1
1216.68,3266,0,0.6325188295293447,0.4939489595707598,0
1478.39,1145,1,0.8555009544640564,0.20562906654759672,0
238.85,2090,0,0.41884257038573663,0.9015093993697685,1
221.61,2719,1,0.953648419359931,0.2230083648285095,0
692.62,2221,0,0.7052249656512424,0.8404754244924993,0
804.57,759,1,0.8554156206161,0.7016551958583933,0
86.32,2488,2,0.732134521966431,0.22090901143284802,0
545.48,2713,0,0.8858038083335007,0.7113232348040226,0
675.52,447,0,0.8349068798117234,0.026004918339222582,0
524.97,604,0,0.6337414389272795,0.2362715794950726,0
271.86,2463,0,0.6968343380724532,0.285405007342059,0
367.42,435,0,0.9392244575437974,0.8891899362829718,0
547.55,3213,1,0.746981321967303,0.9153874895304811,0
735.01,400,0,0.7389112973654779,0.27099206485339966,0
1293.71,3555,2,0.7218936716275978,0.4746585688666898,0
2184.06,2451,2,0.49434126136876255,0.9816234473748322,1
481.17,1617,0,0.6313260195664243,0.6659775295366908,0
402.71,980,2,0.9537642829295209,0.0697123962441284,1
1076.45,1258,1,0.6314866726803927,0.39143200135910927,0
1302.35,2732,0,0.7980854791099583,0.4214382695560993,0
412.56,2749,1,0.9543798828869341,0.30639666487778827,0
1586.73,762,1,0.5409269999265575,0.5199132038309795,0
1953.82,1981,1,0.8472261535084832,0.7360207206565983,1
2754.13,3624,1,0.7567667813786771,0.6915006754811461,0
4703.93,939,1,0.6874128113043934,0.35154816939668154,0
256.45,2531,1,0.6501607057015697,0.7366397338508417,0
675.39,629,0,0.5899376154258543,0.5340739606241505,1
673.44,3044,0,0.5389955066112245,0.7695132165131477,0
597.12,622,0,0.552752581633601,0.11388901265158324,0
325.65,1087,0,0.5108665092344069,0.4047600101283819,0
129.79,1676,2,0.6868314848653705,0.3946497397439813,0
736.53,1353,2,0.40550878423834597,0.3518028135478163,1
285.66,621,0,0.7339275522617913,0.6980338773094442,0
731.13,2339,0,0.8338624880068172,0.557128518907702,0
277.7,72,1,0.7228016598120537,0.3858920526054609,1
198.42,3589,0,0.5820245253108179,0.536302309010845,0
860.68,191,1,0.9761743714969215,0.704392923225294,0
785.26,1219,1,0.8830426168289223,0.6751274473067135,1
1257.91,3394,5,0.5763402345488936,0.7606741195867704,1
7364.67,566,2,0.6676103488603646,0.8514750882672575,1
902.36,267,0,0.4646062617704128,0.7393918697493536,1
1134.09,2715,0,0.879539661282433,0.18013913515179658,0
203.3,268,1,0.9359721783960533,0.846578880344703,0
161.48,3283,0,0.8267071486764929,0.33202323008653456,0
3793.76,1647,0,0.7191758515357706,0.6659755285028237,0
240.85,3173,1,0.4316393175892639,0.9909697383540689,1
210.96,895,1,0.9123782730851248,0.29464205908103847,0
637.14,516,0,0.8103540580833183,0.27021093225689086,0
602.32,3513,0,0.7063828350995831,0.18216345183939664,0
246.47,2782,2,0.3911622837970096,0.9840779545536824,1
475.58,3325,0,0.4260792237026171,0.4269355504422082,0
2571.68,1168,0,0.906734386558937,0.7838654607180996,0
274.08,1477,0,0.7841499665198461,0.04923950381313291,0
143.59,2107,1,0.6656192312744237,0.18042400117640034,0
1875.92,1638,1,0.6917385552909865,0.06318443117151129,0
1143.13,886,0,0.7116052198271315,0.8156350283449295,0
336.11,1369,0,0.6288811893641149,0.106553496832262,0
116.7,2222,0,0.4959443566194081,0.9231615809772317,1
293.22,139,0,0.7136807373184615,0.6637574636722094,0
626.3,1226,0,0.7971404787477405,0.9095379113639919,0
2397.64,1069,0,0.41268953448498846,0.4088586485702246,0
212.67,257,1,0.3540350633277145,0.5256578463660146,0
606.09,448,0,0.8687633215805222,0.027572282339871856,0
1397.81,1809,0,0.722335414480493,0.4659059105234902,0
48.45,374,3,0.668058549452007,0.5907169380143795,0
2073.86,1259,1,0.8265228105052701,0.10059008035000472,0
181.15,2047,2,0.8174448788235896,0.9812352707518452,0
958.33,3189,0,0.5874006123693192,0.00439101434612188,0
872.49,361,0,0.5748901221221496,0.26745061084868493,0
2193.04,1587,0,0.8022692004057259,0.6156215808838169,0
1219.28,376,1,0.8328930229024772,0.49763830296696776,1
48.67,1564,2,0.7558426963918349,0.239198684852569,1
280.55,1754,0,0.5506372913655055,0.9867536765941677,0
774.35,2917,1,0.406075519491596,0.18887740350530025,0
536.74,1614,0,0.826947912350289,0.5683518971152187,0
1124.81,3414,0,0.7043916195675297,0.11588407804309675,0
1584.94,503,2,0.7770407071286602,0.05613974816326417,0
1298.93,194,0,0.37830401651618856,0.48787176179550595,0
525.47,17,1,0.7088900470782574,0.8047000658511582,1
87.27,1302,0,0.5774836421932501,0.5313150285439987,0
403.01,705,1,0.9264106673715823,0.29363043552481627,0
1051.53,335,0,0.6176713397428956,0.016729693068413765,0
200.44,861,1,0.7074682697985639,0.9405320980443552,1
1331.95,3558,0,0.8859715591602911,0.21188459356537848,0
1806.66,2921,0,0.3953182366722446,0.5745718555497495,1
764.75,68,1,0.5189402427462209,0.01552625791714124,0
22.87,3341,2,0.9403482611293911,0.0972045644645837,0
163.06,749,2,0.6779817653575732,0.17016951459135443,1
5296.53,1482,2,0.870620144581605,0.11231386662431242,1
364.6,1196,0,0.6372102894295867,0.5307536711835092,0
75.0,1478,1,0.5741930326940232,0.3970534149808044,1
2588.34,2776,1,0.6110588399561186,0.8012850169152201,1
674.99,2600,0,0.6680761109931653,0.11620417265678529,0
2242.7,2168,0,0.6499686755616935,0.43106801173412024,0
902.04,2288,1,0.8331305216800151,0.4282509272741384,0
1101.49,2655,1,0.4151030263673327,0.23081179997560108,0
991.59,672,0,0.38557742743100515,0.09596148463910525,0
1432.59,1444,0,0.5852956781177383,0.01066281316812523,0
8145.11,393,0,0.6653623757347427,0.018827886206110422,0
1935.47,2570,1,0.982571315080694,0.3986250324649939,1
116.94,1597,0,0.8647394351924916,0.05427728825743783,0
1087.16,2326,0,0.9696314851289766,0.39455755854305186,0
2334.68,2062,1,0.7111873641883371,0.4374095366962062,1
2497.31,999,0,0.9584158117731215,0.4453859535183565,0
416.02,507,1,0.9539501126662084,0.1916554713466676,1
2395.72,3551,0,0.7990268388299784,0.49871529225230915,0
1845.52,1071,1,0.456129550046557,0.39231728241872044,1
11268.53,400,1,0.35430887126638805,0.9895269799644469,1
291.49,1117,0,0.7994819827302294,0.04536901801962012,0
380.64,3293,1,0.6449913992415844,0.053878507660848673,0
474.98,954,0,0.7319913812829851,0.8245298834227043,0
387.9,3601,1,0.5365465235758509,0.2660190068338504,0
249.88,1682,0,0.9415675885176974,0.18378647456855246,0
31.85,3145,0,0.7641731693965118,0.8744852614519587,0
412.33,2384,1,0.605207540375321,0.5327290983823462,0
998.54,161,0,0.6995526576528684,0.6157896630825864,0
386.63,1859,0,0.7096873054484353,0.007960681262152436,0
5591.03,1522,0,0.6879677293883996,0.26075100431796394,0
675.0,736,0,0.9338796974152175,0.25920297984581475,0
2752.13,2007,1,0.6165523125891618,0.7608921974676777,1
886.75,376,0,0.8311231901823882,0.3855522514762717,0
1650.85,2549,0,0.4982219448025979,0.5774352817243305,0
904.3,3000,0,0.48836935173995893,0.9319035835168367,0
2997.89,338,0,0.8341598528486575,0.9846771489512712,1
707.36,1749,1,0.9657703449939136,0.12732934217368952,0
1147.95,2391,1,0.8674480277328415,0.5558671062250696,1
995.22,227,2,0.8789192418709791,0.6991419433193389,0
484.39,1421,0,0.8079075794531237,0.7820527871913606,0
1038.45,942,1,0.5539632241252462,0.9201081939606885,0
7768.44,144,0,0.7302426757360482,0.728337220699311,1
494.01,2934,1,0.7315886190103006,0.6899351974200781,1
1055.12,1623,1,0.905649082998387,0.05409767293730283,0
2653.29,2744,0,0.6073331275172359,0.5448191590141014,0
2331.53,2143,0,0.8647884749379785,0.5987654267602055,0
673.77,3196,0,0.7204509834222446,0.6964975966981825,0
48.34,3639,3,0.3467192829429177,0.5833632955063035,1
1174.24,2198,0,0.6939967598724713,0.4094501009066335,0
57.89,1286,0,0.5744755579891713,0.48745746933740586,0
3350.72,1544,0,0.7987470443958964,0.9673195895489756,0
801.45,3012,1,0.7390032590519507,0.32910384328167475,0
1997.48,1557,0,0.8352228583267635,0.7844569658332865,0
246.58,1897,0,0.621723181573517,0.6074401181956608,0
120.57,708,1,0.48761720324889124,0.44383093662962814,1
886.1,3613,1,0.8174562135598397,0.41431850936661097,0
641.0,2375,1,0.9226667134025269,0.5372266272599597,0
387.34,1205,0,0.9430399455260007,0.7997925013388382,0
730.06,2135,0,0.9126342578140585,0.12215015428123488,0
13963.18,1464,2,0.3589762615469694,0.9106573800662462,1
1665.66,566,0,0.7876705989466142,0.7741468493198711,0
2110.01,3192,0,0.8617997683698848,0.34902826711403023,0
1683.0,3232,1,0.6527959989838376,0.010181579282028008,0
3386.01,3047,1,0.931604730383807,0.10522572507436234,0
539.65,1345,0,0.8229308675567253,0.14439534273578458,0
69.39,936,0,0.6392035790072093,0.10358002767826868,0
540.53,182,0,0.9077193528526778,0.10277897949260617,0
1624.43,2670,0,0.7953965499955046,0.9601451788624461,0
228.88,1197,1,0.6379294424441005,0.6584600174664322,1
547.85,3256,0,0.7947017152897892,0.8206387266763784,0
310.77,3175,0,0.7613115283549978,0.5628137622803846,0
3471.12,468,0,0.8093855015989173,0.6194846984907141,0
1516.87,3346,1,0.915010335893149,0.8809983202038757,0
1361.98,512,0,0.7409594008630972,0.2619691972818897,0
1317.86,1790,0,0.7735026298821511,0.6945246417906712,0
638.44,1730,0,0.7795426930986399,0.89930897901159,0
826.59,3490,0,0.7184191157267976,0.9362922638523486,0
180.6,2399,0,0.7716162496079443,0.4440482394595414,0
60.03,3194,1,0.8233330290893381,0.8567122070000063,0
784.53,2175,0,0.4216718343818193,0.5038595626310968,0
949.93,3012,0,0.8275006783542863,0.25788597906072463,0
2515.41,3110,1,0.6163867459063128,0.2509590712550659,0
3746.1,3138,1,0.9322039455000646,0.4517665148050335,1
3740.59,1502,1,0.9592567748508353,0.25788852447056165,0
221.89,1394,0,0.9109085567033651,0.02997864328436206,0
451.47,3594,0,0.8711247338158611,0.10554699285847102,0
1128.19,2761,0,0.5265676177766563,0.8492201356516091,1
10776.2,3348,2,0.6987756029101779,0.8825087506327627,1
3388.39,2107,0,0.5813860156319304,0.8730438550450812,1
2278.65,3391,0,0.5371946783341452,0.5537123422882924,0
434.17,2627,0,0.9768376141819951,0.9352173564044268,0
251.76,2710,1,0.8390436946171212,0.499092611881518,0
1584.14,649,0,0.5157971252237961,0.4625447173127071,0
198.2,2069,2,0.5406677980540123,0.4743821564773887,0
511.69,2669,0,0.7855649329409041,0.2541119332448546,0
586.25,2777,1,0.829949122638677,0.6135033689360965,0
3836.07,3495,0,0.9360046453244592,0.44895113527946795,0
450.26,1194,0,0.6458084560633073,0.9746576668697711,0
45.46,1105,1,0.8167821928859729,0.17198139620382658,0
1158.51,3538,1,0.854585824337432,0.07670425852090335,0
308.3,3599,2,0.5772258931005847,0.3511398194272549,1
697.08,657,0,0.775442129044127,0.21554991270419566,0
604.63,1381,0,0.6900359243956005,0.991904584854563,0
492.22,3460,1,0.843499037158108,0.5585782596618633,0
1586.64,729,1,0.9115071775023144,0.35971763022544445,0
123.2,2858,0,0.5908491486146731,0.6427411370796463,0
376.64,410,1,0.92943649510258,0.4531115042103191,0
1411.55,651,1,0.513384590572636,0.2088251392187046,0
338.49,2865,2,0.9575815215367193,0.39451930729457974,0
113.33,2217,0,0.6549398406424832,0.2863543575057148,0
1387.71,2025,0,0.6732314565356003,0.6375925778173993,0
2287.93,3126,1,0.7126749647562939,0.8165686017896044,0
633.02,1121,0,0.8999681811176429,0.26257709810074437,0
76.94,1837,1,0.850812998726943,0.6213266721881865,1
1446.01,2221,0,0.6085769884488536,0.7084798620413643,0
107.14,2700,1,0.7101062037883092,0.37001081624584053,0
934.19,1212,0,0.8505161136603333,0.4875356474264081,0
250.58,2313,2,0.8200883673704543,0.35881667409305973,0
185.71,1637,1,0.7668028821404491,0.3729049682957375,0
409.08,1978,0,0.67114092249745,0.4462165419215778,0
543.69,3148,1,0.46794457187283073,0.2954229257201225,0
327.46,1437,0,0.7344741006016838,0.4883299664672681,0
1271.02,2439,1,0.4791927918398081,0.7522452222717028,0
407.21,3438,0,0.8381785198465975,0.3942977296841923,0
1955.13,2783,0,0.5915627864106108,0.9454378014250099,0
906.23,3608,1,0.8848587076970507,0.2179955286709001,0
308.8,2130,1,0.491529540797419,0.4495047487658813,0
256.59,1029,1,0.9465513222760019,0.6016850100000918,0
108.61,3618,0,0.908223851571088,0.5432644214659205,0
915.81,2353,0,0.7551477791423358,0.9469406698149567,1
450.32,881,1,0.4348148545463362,0.32432803611614025,1
48.94,1158,1,0.7989543593255611,0.3776322233400362,0
368.97,958,0,0.5499417205105894,0.5956815695330507,1
246.87,3042,2,0.785348009438168,0.596366893655415,0
3764.03,338,1,0.6308270504094169,0.7874409724804895,1
102.2,2700,1,0.8349087507707456,0.7945157464926139,0
136.25,2022,0,0.5990527263343867,0.01087095844232433,0
2255.14,269,0,0.44608670777179665,0.7641993817331556,1
2958.51,2239,0,0.5872015361060391,0.717868674109023,1
293.1,2749,0,0.6843234896980993,0.5857701800405382,0
331.86,2650,0,0.6967604034165161,0.3169867511960389,0
1310.1,1929,1,0.7406577709080736,0.9070560666400941,0
51.43,1225,0,0.8806002559661976,0.7382196262987627,0
85.86,598,0,0.7478748389421375,0.2572874034925029,0
488.43,45,1,0.7789437841592147,0.30522019993885485,0
3658.76,1313,0,0.801056642427531,0.7104557094294389,0
411.87,2308,1,0.7067801095589749,0.9176543187627672,1
743.25,138,1,0.5141618872768282,0.4905411783569874,0
2315.01,3645,1,0.3903863286534604,0.8791996903436733,1
6751.86,2139,2,0.7187979473525249,0.3821144899749417,1
352.65,1075,0,0.6487837914177131,0.39516374765662166,0
652.94,3511,0,0.8446629665025039,0.6859412017549972,0
4935.75,672,0,0.6386637473806286,0.050537684827703155,0
124.66,3495,2,0.8849998904706224,0.13892183081354426,0
2059.75,1029,3,0.7085249530542083,0.7284250103597804,1
216.99,1386,0,0.9678054466601895,0.24208549205032792,0
744.51,1553,0,0.4151347142224098,0.17507905869611884,0
509.34,3631,0,0.7142421342663211,0.08905272438837686,0
231.87,916,0,0.6606198428780758,0.22485447213791732,0
225.56,3551,0,0.767482871505316,0.2504709088439717,0
901.5,1267,0,0.6898933009211432,0.34116130629234376,0
1988.42,1041,0,0.9620069271622516,0.938329553500088,0
576.68,2329,0,0.8192746341666244,0.6446185067264216,0
718.47,2532,0,0.7896091288018089,0.6933135983051917,0
1246.75,1260,0,0.5355959511406244,0.1327483893700946,0
228.43,490,0,0.4428365188988257,0.19266668859200875,0
1500.66,1446,1,0.8167903707394735,0.8986711004871039,1
1638.08,1972,0,0.9667820832636657,0.634309126909644,0
11660.81,147,0,0.8256863826307831,0.8096509953252782,1
439.78,288,0,0.7840918521708682,0.3574626326362542,0
401.86,3350,0,0.6505408525462572,0.5772068731797807,0
1549.77,131,0,0.7237829885122411,0.5022076118640983,0
1637.65,1485,1,0.7259027109367474,0.2054120101631851,0
369.22,2788,0,0.7214988105502266,0.8247695110482386,0
426.89,1198,1,0.7368285632272168,0.3337562400165479,0
1206.22,1806,0,0.6915771743569646,0.46688745507593454,0
267.64,316,0,0.5795640093112093,0.13299309702327855,0
423.44,2899,1,0.4633375591586629,0.6383566956936244,1
734.03,2315,1,0.6974601671124742,0.791135443659693,1
1989.29,3108,0,0.7038666088097404,0.41038830736477994,0
342.04,3153,1,0.6845571588191532,0.9781320100568011,0
87.65,1281,0,0.9175887901939758,0.2575839583325956,0
80.78,151,0,0.8908809899789246,0.8730805757666866,0
166.44,1264,1,0.8518381806163197,0.721215496877925,0
156.89,531,0,0.7184524407251714,0.9272616263986071,0
561.12,1946,1,0.8355188888889359,0.7406482134439236,0
179.87,535,2,0.7323507676374189,0.49485227772414675,1
307.04,3365,1,0.8575906471622162,0.41347046353110106,0
283.87,2198,0,0.8496415263635905,0.8293994867616422,0
409.71,924,3,0.6952508628614241,0.8403634727301444,1
2849.09,3362,0,0.6124479714915696,0.5889039177873506,0
1377.66,2809,0,0.730984316196491,0.7021243265849788,1
677.05,1598,0,0.8028616287082652,0.4628575361402323,0
400.56,535,0,0.8584551995768496,0.21837130668169502,0
413.0,1255,1,0.63282274960303,0.04998047892624902,0
953.86,2132,0,0.5848900320337886,0.6537053822676026,1
1264.69,2795,0,0.7519229184331494,0.6692130326475307,0
245.09,956,1,0.9104856483824297,0.6652635617088336,0
692.38,2710,2,0.7547692167545453,0.5624074655168053,0
